caseid,alt,choice,numalts,ivtt,ovtt,tvtt,cost,dist,female,age,numveh,hhinc,wkccbd,vehbywrk
1631,Transit,0,4,53.23,28.4,81.63,283.45,26.03,1,44,4,145,0,4
1632,SR2,0,3,52.4,6.5,58.9,588.71,26.11,0,35,0,87.5,1,0
1632,SR3+,0,3,54.4,6.5,60.9,336.41,26.11,0,35,0,87.5,1,0
1632,Transit,1,3,37.93,19.26,57.19,245,26.11,0,35,0,87.5,1,0
1633,DA,1,4,17.18,3.5,20.68,113.36,12.62,1,41,2,87.5,0,1
1633,SR2,0,4,22.18,3.5,25.68,56.68,12.62,1,41,2,87.5,0,1
1633,SR3+,0,4,24.18,3.5,27.68,32.39,12.62,1,41,2,87.5,0,1
1633,Transit,0,4,41.61,23.9,65.51,130.94,12.62,1,41,2,87.5,0,1
1634,DA,1,5,13.98,2,15.98,45.87,4.3,1,46,4,112.5,0,2
1634,SR2,0,5,18.98,2,20.98,22.93,4.3,1,46,4,112.5,0,2
1634,SR3+,0,5,20.98,2,22.98,13.1,4.3,1,46,4,112.5,0,2
1634,Transit,0,5,14.51,43.24,57.75,60,4.3,1,46,4,112.5,0,2
1634,Bike,0,5,26.3,2,28.3,0,4.3,1,46,4,112.5,0,2
1635,DA,0,5,10.54,4.5,15.04,30.69,2.64,1,35,2,87.5,0,1
1635,SR2,1,5,15.54,4.5,20.04,15.35,2.64,1,35,2,87.5,0,1
1635,SR3+,0,5,17.54,4.5,22.04,8.77,2.64,1,35,2,87.5,0,1
1635,Transit,0,5,6.29,21.52,27.81,60,2.64,1,35,2,87.5,0,1
1635,Walk,0,5,0,0,57.3,0,2.64,1,35,2,87.5,0,1
1636,DA,0,4,47.2,7.5,54.7,599.6,26.33,1,61,1,37.5,1,1
1636,SR2,0,4,52.2,7.5,59.7,299.8,26.33,1,61,1,37.5,1,1
1636,SR3+,0,4,39.2,7.5,46.7,157.63,26.33,1,61,1,37.5,1,1
1636,Transit,1,4,41.76,14,55.76,251.98,26.33,1,61,1,37.5,1,1
1637,DA,1,3,25.06,5.5,30.56,150.59,16.84,0,41,2,87.5,0,1
1637,SR2,0,3,30.16,5.5,35.66,75.3,16.84,0,41,2,87.5,0,1
1637,SR3+,0,3,32.16,5.5,37.66,43.03,16.84,0,41,2,87.5,0,1
1638,DA,1,4,16.66,2,18.66,71.59,7.24,1,52,2,27.5,0,2
1638,SR2,0,4,21.66,2,23.66,35.8,7.24,1,52,2,27.5,0,2
1638,SR3+,0,4,23.66,2,25.66,20.45,7.24,1,52,2,27.5,0,2
1638,Bike,0,4,41.05,2,43.05,0,7.24,1,52,2,27.5,0,2
1639,DA,1,5,15.34,2,17.34,59.91,6.14,1,52,2,27.5,0,2
1639,SR2,0,5,20.34,2,22.34,29.95,6.14,1,52,2,27.5,0,2
1639,SR3+,0,5,22.34,2,24.34,17.12,6.14,1,52,2,27.5,0,2
1639,Transit,0,5,36.24,20.5,56.74,138.09,6.14,1,52,2,27.5,0,2
1639,Bike,0,5,34.35,2,36.35,0,6.14,1,52,2,27.5,0,2
1640,DA,1,4,32.04,3.5,35.54,226.63,25.41,0,37,3,55,0,3
1640,SR2,0,4,37.04,3.5,40.54,113.32,25.41,0,37,3,55,0,3
1640,SR3+,0,4,39.04,3.5,42.54,64.75,25.41,0,37,3,55,0,3
1640,Transit,0,4,57.03,45.49,102.52,205.61,25.41,0,37,3,55,0,3
1641,DA,1,5,20.5,4.5,25,92.87,9.85,0,44,5,37.5,0,5
1641,SR2,0,5,25.6,4.5,30.1,46.43,9.85,0,44,5,37.5,0,5
1641,SR3+,0,5,27.6,4.5,32.1,26.53,9.85,0,44,5,37.5,0,5
1641,Transit,0,5,21.35,45.7,67.05,165,9.85,0,44,5,37.5,0,5
1641,Bike,0,5,53.25,4.5,57.75,0,9.85,0,44,5,37.5,0,5
1642,DA,1,5,16.58,2,18.58,108.65,11.93,0,50,6,112.5,0,6
1642,SR2,0,5,21.58,2,23.58,54.33,11.93,0,50,6,112.5,0,6
1642,SR3+,0,5,23.58,2,25.58,31.04,11.93,0,50,6,112.5,0,6
1642,Transit,0,5,49.87,34,83.87,138.09,11.93,0,50,6,112.5,0,6
1642,Bike,0,5,62.3,2,64.3,0,11.93,0,50,6,112.5,0,6
1643,DA,0,4,50.3,6.5,56.8,1184.14,26.62,0,43,2,55,1,2
1643,SR2,0,4,55.4,6.5,61.9,592.07,26.62,0,43,2,55,1,2
1643,SR3+,0,4,57.4,6.5,63.9,338.33,26.62,0,43,2,55,1,2
1643,Transit,1,4,60.94,27.1,88.04,287,26.62,0,43,2,55,1,2
1644,DA,0,4,21.06,4.5,25.56,148.59,16.59,0,31,2,87.5,0,1
1644,SR2,1,4,26.06,4.5,30.56,74.29,16.59,0,31,2,87.5,0,1
1644,SR3+,0,4,28.06,4.5,32.56,42.45,16.59,0,31,2,87.5,0,1
1644,Transit,0,4,37.77,56.8,94.57,167.45,16.59,0,31,2,87.5,0,1
1645,DA,0,4,21.06,4.5,25.56,148.59,16.59,1,28,2,87.5,0,1
1645,SR2,1,4,26.06,4.5,30.56,74.29,16.59,1,28,2,87.5,0,1
1645,SR3+,0,4,28.06,4.5,32.56,42.45,16.59,1,28,2,87.5,0,1
1645,Transit,0,4,37.77,56.8,94.57,167.45,16.59,1,28,2,87.5,0,1
1646,DA,1,3,36.46,2,38.46,225.5,23.89,1,54,2,87.5,0,1
1646,SR2,0,3,41.56,2,43.56,112.75,23.89,1,54,2,87.5,0,1
1646,SR3+,0,3,43.56,2,45.56,64.43,23.89,1,54,2,87.5,0,1
1647,DA,1,6,6.94,2,8.94,26.25,2.55,0,33,1,55,0,1
1647,SR2,0,6,11.94,2,13.94,13.12,2.55,0,33,1,55,0,1
1647,SR3+,0,6,13.94,2,15.94,7.5,2.55,0,33,1,55,0,1
1647,Transit,0,6,12.64,23,35.64,60,2.55,0,33,1,55,0,1
1647,Bike,0,6,15.05,2,17.05,0,2.55,0,33,1,55,0,1
1647,Walk,0,6,0,0,53,0,2.55,0,33,1,55,0,1
1648,DA,1,4,21.56,2,23.56,87.98,9.29,0,44,1,42.5,0,1
1648,SR2,0,4,26.56,2,28.56,43.99,9.29,0,44,1,42.5,0,1
1648,SR3+,0,4,28.56,2,30.56,25.14,9.29,0,44,1,42.5,0,1
1648,Transit,0,4,25.89,61.42,87.31,165,9.29,0,44,1,42.5,0,1
1649,DA,1,4,38.72,6.5,45.22,1422.66,19.75,0,31,2,87.5,1,2
1649,SR2,0,4,43.82,6.5,50.32,711.33,19.75,0,31,2,87.5,1,2
1649,SR3+,0,4,45.82,6.5,52.32,406.47,19.75,0,31,2,87.5,1,2
1649,Transit,0,4,41.42,30.94,72.36,267,19.75,0,31,2,87.5,1,2
1650,DA,1,4,21.34,2,23.34,112.49,12.3,0,35,2,87.5,0,1
1650,SR2,0,4,26.34,2,28.34,56.24,12.3,0,35,2,87.5,0,1
1650,SR3+,0,4,28.34,2,30.34,32.14,12.3,0,35,2,87.5,0,1
1650,Transit,0,4,55.04,44.4,99.44,60,12.3,0,35,2,87.5,0,1
1651,DA,1,3,17.66,2,19.66,122.95,13.65,0,45,8,87.5,0,4
1651,SR2,0,3,22.66,2,24.66,61.48,13.65,0,45,8,87.5,0,4
1651,SR3+,0,3,24.66,2,26.66,35.13,13.65,0,45,8,87.5,0,4
1652,DA,0,4,47.2,6.5,53.7,1479.17,26.33,1,28,2,112.5,1,1
1652,SR2,0,4,52.2,6.5,58.7,739.58,26.33,1,28,2,112.5,1,1
1652,SR3+,0,4,54.2,6.5,60.7,422.62,26.33,1,28,2,112.5,1,1
1652,Transit,1,4,39.83,23.1,62.93,245,26.33,1,28,2,112.5,1,1
1653,DA,0,4,48.4,6.5,54.9,1085.27,26.73,0,30,2,112.5,1,1
1653,SR2,0,4,53.5,6.5,60,542.64,26.73,0,30,2,112.5,1,1
1653,SR3+,0,4,55.5,6.5,62,310.08,26.73,0,30,2,112.5,1,1
1653,Transit,1,4,41.78,23.1,64.88,245,26.73,0,30,2,112.5,1,1
1654,DA,1,4,31.52,2,33.52,210.41,23.21,1,40,2,42.5,0,1
1654,SR2,0,4,36.52,2,38.52,105.21,23.21,1,40,2,42.5,0,1
1654,SR3+,0,4,38.52,2,40.52,60.12,23.21,1,40,2,42.5,0,1
1654,Transit,0,4,45.97,62,107.97,179.66,23.21,1,40,2,42.5,0,1
1655,DA,1,6,11.46,2,13.46,33.66,2.94,0,40,2,42.5,0,1
1655,SR2,0,6,16.46,2,18.46,16.83,2.94,0,40,2,42.5,0,1
1655,SR3+,0,6,18.46,2,20.46,9.62,2.94,0,40,2,42.5,0,1
1655,Transit,0,6,28.21,27.28,55.49,60,2.94,0,40,2,42.5,0,1
1655,Bike,0,6,19.3,2,21.3,0,2.94,0,40,2,42.5,0,1
1655,Walk,0,6,0,0,60.8,0,2.94,0,40,2,42.5,0,1
1656,DA,1,3,22.26,2,24.26,130.63,13.75,0,32,3,37.5,0,3
1656,SR2,0,3,27.26,2,29.26,65.31,13.75,0,32,3,37.5,0,3
1656,SR3+,0,3,29.26,2,31.26,37.32,13.75,0,32,3,37.5,0,3
1657,DA,0,4,45.1,6.5,51.6,1467.4,24.93,0,40,2,47.5,1,1
1657,SR2,0,4,50.1,6.5,56.6,733.7,24.93,0,40,2,47.5,1,1
1657,SR3+,0,4,52.1,6.5,58.6,419.26,24.93,0,40,2,47.5,1,1
1657,Transit,1,4,47.26,35.5,82.76,282,24.93,0,40,2,47.5,1,1
1658,DA,1,5,17.54,2,19.54,90.08,9.45,0,38,1,112.5,0,1
1658,SR2,0,5,22.54,2,24.54,45.04,9.45,0,38,1,112.5,0,1
1658,SR3+,0,5,24.54,2,26.54,25.74,9.45,0,38,1,112.5,0,1
1658,Transit,0,5,23.61,19.3,42.91,161.02,9.45,0,38,1,112.5,0,1
1658,Bike,0,5,51.65,2,53.65,0,9.45,0,38,1,112.5,0,1
1659,DA,1,4,26.98,2,28.98,136.99,15.22,0,51,3,55,0,3
1659,SR2,0,4,31.98,2,33.98,68.5,15.22,0,51,3,55,0,3
1659,SR3+,0,4,33.98,2,35.98,39.14,15.22,0,51,3,55,0,3
1659,Transit,0,4,34.76,23,57.76,187.94,15.22,0,51,3,55,0,3
1660,DA,1,5,12.8,3.5,16.3,48.4,5.05,1,54,2,112.5,0,1
1660,SR2,0,5,17.8,3.5,21.3,24.2,5.05,1,54,2,112.5,0,1
1660,SR3+,0,5,19.8,3.5,23.3,13.83,5.05,1,54,2,112.5,0,1
1660,Transit,0,5,21.67,28,49.67,154.65,5.05,1,54,2,112.5,0,1
1660,Bike,0,5,27.75,3.5,31.25,0,5.05,1,54,2,112.5,0,1
1661,DA,1,4,28.5,4.5,33,173.09,16.74,0,57,2,112.5,0,1
1661,SR2,0,4,33.6,4.5,38.1,86.55,16.74,0,57,2,112.5,0,1
1661,SR3+,0,4,35.6,4.5,40.1,49.45,16.74,0,57,2,112.5,0,1
1661,Transit,0,4,45.45,45.02,90.47,207,16.74,0,57,2,112.5,0,1
1662,DA,0,6,5.86,2,7.86,20.49,1.8,1,36,2,12.5,0,2
1662,SR2,0,6,10.86,2,12.86,10.25,1.8,1,36,2,12.5,0,2
1662,SR3+,0,6,12.86,2,14.86,5.85,1.8,1,36,2,12.5,0,2
1662,Transit,0,6,3.48,27.4,30.88,60,1.8,1,36,2,12.5,0,2
1662,Bike,0,6,11.75,2,13.75,0,1.8,1,36,2,12.5,0,2
1662,Walk,1,6,0,0,38,0,1.8,1,36,2,12.5,0,2
1663,DA,1,4,56.26,5.5,61.76,559.54,30.82,1,32,2,55,1,1
1663,SR2,0,4,61.26,5.5,66.76,279.77,30.82,1,32,2,55,1,1
1663,SR3+,0,4,63.26,5.5,68.76,159.87,30.82,1,32,2,55,1,1
1663,Transit,0,4,57.83,35.02,92.85,307,30.82,1,32,2,55,1,1
1664,DA,1,4,35.62,6.5,42.12,317.42,22.27,0,32,2,55,0,1
1664,SR2,0,4,40.62,6.5,47.12,158.71,22.27,0,32,2,55,0,1
1664,SR3+,0,4,42.62,6.5,49.12,90.69,22.27,0,32,2,55,0,1
1664,Transit,0,4,37.12,10.6,47.72,208.16,22.27,0,32,2,55,0,1
1665,DA,1,5,14.8,4.5,19.3,93.91,9.42,1,32,2,55,0,1
1665,SR2,0,5,19.8,4.5,24.3,46.96,9.42,1,32,2,55,0,1
1665,SR3+,0,5,21.8,4.5,26.3,26.83,9.42,1,32,2,55,0,1
1665,Transit,0,5,28.41,32.32,60.73,60,9.42,1,32,2,55,0,1
1665,Bike,0,5,53.85,4.5,58.35,0,9.42,1,32,2,55,0,1
1666,DA,1,5,9.9,2.5,12.4,35.84,3.56,1,60,2,42.5,0,1
1666,SR2,0,5,14.9,2.5,17.4,17.92,3.56,1,60,2,42.5,0,1
1666,SR3+,0,5,16.9,2.5,19.4,10.24,3.56,1,60,2,42.5,0,1
1666,Transit,0,5,10.73,56.36,67.09,60,3.56,1,60,2,42.5,0,1
1666,Walk,0,5,0,0,73.7,0,3.56,1,60,2,42.5,0,1
1667,DA,0,4,41.9,6.5,48.4,1247.95,22.63,0,66,2,42.5,1,1
1667,SR2,0,4,47,6.5,53.5,623.97,22.63,0,66,2,42.5,1,1
1667,SR3+,0,4,49,6.5,55.5,356.56,22.63,0,66,2,42.5,1,1
1667,Transit,1,4,39.34,34.3,73.64,282,22.63,0,66,2,42.5,1,1
1668,DA,0,5,10.46,2,12.46,23.63,1.54,1,57,1,22.5,0,1
1668,SR2,0,5,15.46,2,17.46,11.82,1.54,1,57,1,22.5,0,1
1668,SR3+,0,5,17.46,2,19.46,6.75,1.54,1,57,1,22.5,0,1
1668,Transit,0,5,5.37,39.9,45.27,60,1.54,1,57,1,22.5,0,1
1668,Walk,1,5,0,0,32.8,0,1.54,1,57,1,22.5,0,1
1669,DA,1,4,17.42,2,19.42,66.8,6.74,1,61,2,27.5,0,1
1669,SR2,0,4,22.42,2,24.42,33.4,6.74,1,61,2,27.5,0,1
1669,SR3+,0,4,24.42,2,26.42,19.08,6.74,1,61,2,27.5,0,1
1669,Transit,0,4,26.77,24,50.77,60,6.74,1,61,2,27.5,0,1
1670,DA,1,4,13.8,2,15.8,44.91,4.15,1,24,2,27.5,0,1
1670,SR2,0,4,18.8,2,20.8,22.45,4.15,1,24,2,27.5,0,1
1670,SR3+,0,4,20.8,2,22.8,12.83,4.15,1,24,2,27.5,0,1
1670,Transit,0,4,16.38,33.4,49.78,139.66,4.15,1,24,2,27.5,0,1
1671,DA,1,6,7.64,4.5,12.14,21.28,1.66,1,34,2,32.5,0,1
1671,SR2,0,6,12.64,4.5,17.14,10.64,1.66,1,34,2,32.5,0,1
1671,SR3+,0,6,14.64,4.5,19.14,6.08,1.66,1,34,2,32.5,0,1
1671,Transit,0,6,1.8,24.88,26.68,60,1.66,1,34,2,32.5,0,1
1671,Bike,0,6,12.2,4.5,16.7,0,1.66,1,34,2,32.5,0,1
1671,Walk,0,6,0,0,37.7,0,1.66,1,34,2,32.5,0,1
1672,DA,1,4,28.82,3.5,32.32,184.95,20.86,1,37,2,32.5,0,2
1672,SR2,0,4,33.92,3.5,37.42,92.48,20.86,1,37,2,32.5,0,2
1672,SR3+,0,4,35.92,3.5,39.42,52.84,20.86,1,37,2,32.5,0,2
1672,Transit,0,4,35.12,26.4,61.52,194.13,20.86,1,37,2,32.5,0,2
1673,DA,1,4,20.44,6.5,26.94,241.3,13.5,0,41,3,145,0,1.5
1673,SR2,0,4,25.54,6.5,32.04,120.65,13.5,0,41,3,145,0,1.5
1673,SR3+,0,4,27.54,6.5,34.04,68.94,13.5,0,41,3,145,0,1.5
1673,Transit,0,4,22.31,10.6,32.91,150.09,13.5,0,41,3,145,0,1.5
1674,DA,1,4,22.24,5.5,27.74,303.59,12.91,1,32,3,145,0,1.5
1674,SR2,0,4,27.24,5.5,32.74,151.8,12.91,1,32,3,145,0,1.5
1674,SR3+,0,4,29.24,5.5,34.74,86.74,12.91,1,32,3,145,0,1.5
1674,Transit,0,4,24.3,38.3,62.6,182,12.91,1,32,3,145,0,1.5
1675,DA,1,5,17.42,2,19.42,73.77,6.74,0,25,3,55,0,1
1675,SR2,0,5,22.42,2,24.42,36.89,6.74,0,25,3,55,0,1
1675,SR3+,0,5,24.42,2,26.42,21.08,6.74,0,25,3,55,0,1
1675,Transit,0,5,26.43,26.8,53.23,60,6.74,0,25,3,55,0,1
1675,Bike,0,5,42.3,2,44.3,0,6.74,0,25,3,55,0,1
1676,DA,0,4,41.8,6.5,48.3,1146.99,22.52,0,43,3,47.5,1,1.5
1676,SR2,0,4,46.9,6.5,53.4,573.5,22.52,0,43,3,47.5,1,1.5
1676,SR3+,0,4,48.9,6.5,55.4,327.71,22.52,0,43,3,47.5,1,1.5
1676,Transit,1,4,37.44,34.3,71.74,282,22.52,0,43,3,47.5,1,1.5
1677,DA,1,6,7.3,4.5,11.8,26.42,2.33,0,47,2,55,0,1
1677,SR2,0,6,12.3,4.5,16.8,13.21,2.33,0,47,2,55,0,1
1677,SR3+,0,6,14.3,4.5,18.8,7.55,2.33,0,47,2,55,0,1
1677,Transit,0,6,6.76,26.32,33.08,60,2.33,0,47,2,55,0,1
1677,Bike,0,6,15.15,4.5,19.65,0,2.33,0,47,2,55,0,1
1677,Walk,0,6,0,0,55.1,0,2.33,0,47,2,55,0,1
1678,DA,0,4,50.34,4.5,54.84,468.15,26.86,0,42,2,67.5,0,2
1678,SR2,0,4,55.44,4.5,59.94,234.07,26.86,0,42,2,67.5,0,2
1678,SR3+,1,4,57.44,4.5,61.94,133.76,26.86,0,42,2,67.5,0,2
1678,Transit,0,4,56.97,42.14,99.11,325,26.86,0,42,2,67.5,0,2
1679,DA,0,5,11.36,4.5,15.86,53.72,4.54,0,63,3,112.5,0,1
1679,SR2,1,5,16.36,4.5,20.86,26.86,4.54,0,63,3,112.5,0,1
1679,SR3+,0,5,18.36,4.5,22.86,15.35,4.54,0,63,3,112.5,0,1
1679,Transit,0,5,17.36,27.76,45.12,60,4.54,0,63,3,112.5,0,1
1679,Bike,0,5,30.8,4.5,35.3,0,4.54,0,63,3,112.5,0,1
1680,DA,1,4,15.94,5.5,21.44,77.78,8.19,1,33,2,112.5,0,1
1680,SR2,0,4,20.94,5.5,26.44,38.89,8.19,1,33,2,112.5,0,1
1680,SR3+,0,4,22.94,5.5,28.44,22.22,8.19,1,33,2,112.5,0,1
1680,Transit,0,4,16.42,18.9,35.32,139.22,8.19,1,33,2,112.5,0,1
1681,DA,1,4,13.72,2,15.72,54.85,5.7,0,25,3,67.5,0,3
1681,SR2,0,4,18.72,2,20.72,27.42,5.7,0,25,3,67.5,0,3
1681,SR3+,0,4,20.72,2,22.72,15.67,5.7,0,25,3,67.5,0,3
1681,Transit,0,4,20.05,36.14,56.19,163.46,5.7,0,25,3,67.5,0,3
1682,DA,1,3,22.76,2,24.76,132.98,14.6,1,34,2,112.5,0,1
1682,SR2,0,3,27.76,2,29.76,66.49,14.6,1,34,2,112.5,0,1
1682,SR3+,0,3,29.76,2,31.76,37.99,14.6,1,34,2,112.5,0,1
1683,DA,1,5,14.7,2,16.7,89.73,9.74,1,55,4,145,0,2
1683,SR2,0,5,19.7,2,21.7,44.86,9.74,1,55,4,145,0,2
1683,SR3+,0,5,21.7,2,23.7,25.64,9.74,1,55,4,145,0,2
1683,Transit,0,5,34.57,48.04,82.61,60,9.74,1,55,4,145,0,2
1683,Bike,0,5,51.45,2,53.45,0,9.74,1,55,4,145,0,2
1684,DA,1,6,11.34,2,13.34,33.14,2.92,0,58,4,145,0,2
1684,SR2,0,6,16.34,2,18.34,16.57,2.92,0,58,4,145,0,2
1684,SR3+,0,6,18.34,2,20.34,9.47,2.92,0,58,4,145,0,2
1684,Transit,0,6,8.66,44.2,52.86,60,2.92,0,58,4,145,0,2
1684,Bike,0,6,19,2,21,0,2.92,0,58,4,145,0,2
1684,Walk,0,6,0,0,63.8,0,2.92,0,58,4,145,0,2
1685,DA,1,5,7.78,3,10.78,26.77,2.49,0,54,2,37.5,0,2
1685,SR2,0,5,12.78,3,15.78,13.39,2.49,0,54,2,37.5,0,2
1685,SR3+,0,5,14.78,3,17.78,7.65,2.49,0,54,2,37.5,0,2
1685,Transit,0,5,19.5,45,64.5,120,2.49,0,54,2,37.5,0,2
1685,Walk,0,5,0,0,52.8,0,2.49,0,54,2,37.5,0,2
1686,DA,1,3,60.64,4.5,65.14,461.9,54.02,1,42,1,27.5,0,1
1686,SR2,0,3,65.24,4.5,69.74,230.95,54.02,1,42,1,27.5,0,1
1686,SR3+,0,3,67.24,4.5,71.74,131.97,54.02,1,42,1,27.5,0,1
1687,DA,0,4,42.2,10,52.2,498.59,23.9,1,28,1,22.5,1,1
1687,SR2,0,4,47.2,10,57.2,249.29,23.9,1,28,1,22.5,1,1
1687,SR3+,0,4,34.2,10,44.2,128.76,23.9,1,28,1,22.5,1,1
1687,Transit,1,4,39.75,9,48.75,251.07,23.9,1,28,1,22.5,1,1
1688,DA,1,4,15.7,2,17.7,107.52,11.88,0,49,3,27.5,0,1
1688,SR2,0,4,20.7,2,22.7,53.76,11.88,0,49,3,27.5,0,1
1688,SR3+,0,4,22.7,2,24.7,30.72,11.88,0,49,3,27.5,0,1
1688,Bike,0,4,61.65,2,63.65,0,11.88,0,49,3,27.5,0,1
1689,DA,1,6,8.8,3.5,12.3,33.05,3.29,1,40,3,27.5,0,1
1689,SR2,0,6,13.8,3.5,17.3,16.52,3.29,1,40,3,27.5,0,1
1689,SR3+,0,6,15.8,3.5,19.3,9.44,3.29,1,40,3,27.5,0,1
1689,Transit,0,6,10.87,30.9,41.77,60,3.29,1,40,3,27.5,0,1
1689,Bike,0,6,18.95,3.5,22.45,0,3.29,1,40,3,27.5,0,1
1689,Walk,0,6,0,0,69.3,0,3.29,1,40,3,27.5,0,1
1690,DA,1,3,32.5,2,34.5,219.4,24.66,0,40,3,112.5,0,1.5
1690,SR2,0,3,37.5,2,39.5,109.7,24.66,0,40,3,112.5,0,1.5
1690,SR3+,0,3,39.5,2,41.5,62.68,24.66,0,40,3,112.5,0,1.5
1691,DA,0,4,23.76,2,25.76,140.74,15.27,0,28,3,87.5,0,1.5
1691,SR2,1,4,28.76,2,30.76,70.37,15.27,0,28,3,87.5,0,1.5
1691,SR3+,0,4,30.76,2,32.76,40.21,15.27,0,28,3,87.5,0,1.5
1691,Transit,0,4,29.71,60.2,89.91,179.66,15.27,0,28,3,87.5,0,1.5
1692,DA,1,4,39.46,5.5,44.96,481.06,21.84,1,29,2,37.5,1,1
1692,SR2,0,4,44.66,5.5,50.16,240.53,21.84,1,29,2,37.5,1,1
1692,SR3+,0,4,46.66,5.5,52.16,137.45,21.84,1,29,2,37.5,1,1
1692,Transit,0,4,39.28,27.48,66.76,268,21.84,1,29,2,37.5,1,1
1693,DA,0,4,46.6,10,56.6,586.87,24.8,0,49,1,32.5,1,1
1693,SR2,0,4,51.6,10,61.6,293.44,24.8,0,49,1,32.5,1,1
1693,SR3+,0,4,38.6,10,48.6,153.99,24.8,0,49,1,32.5,1,1
1693,Transit,1,4,40.93,16.8,57.73,287.45,24.8,0,49,1,32.5,1,1
1694,DA,0,4,25.8,3.5,29.3,152.25,16.83,0,46,3,112.5,0,1.5
1694,SR2,0,4,30.9,3.5,34.4,76.13,16.83,0,46,3,112.5,0,1.5
1694,SR3+,1,4,32.9,3.5,36.4,43.5,16.83,0,46,3,112.5,0,1.5
1694,Transit,0,4,32.49,34,66.49,188.52,16.83,0,46,3,112.5,0,1.5
1695,DA,0,4,16.7,2,18.7,112.4,12.44,0,51,5,47.5,0,2.5
1695,SR2,1,4,21.7,2,23.7,56.2,12.44,0,51,5,47.5,0,2.5
1695,SR3+,0,4,23.7,2,25.7,32.11,12.44,0,51,5,47.5,0,2.5
1695,Transit,0,4,35.82,71.26,107.08,200,12.44,0,51,5,47.5,0,2.5
1696,DA,0,4,16.7,2,18.7,112.4,12.44,1,48,5,47.5,0,2.5
1696,SR2,1,4,21.7,2,23.7,56.2,12.44,1,48,5,47.5,0,2.5
1696,SR3+,0,4,23.7,2,25.7,32.11,12.44,1,48,5,47.5,0,2.5
1696,Transit,0,4,35.82,71.26,107.08,200,12.44,1,48,5,47.5,0,2.5
1697,DA,1,5,23.44,2,25.44,94.96,9.56,0,38,2,67.5,0,1
1697,SR2,0,5,28.44,2,30.44,47.48,9.56,0,38,2,67.5,0,1
1697,SR3+,0,5,30.44,2,32.44,27.13,9.56,0,38,2,67.5,0,1
1697,Transit,0,5,28.18,65.82,94,165,9.56,0,38,2,67.5,0,1
1697,Bike,0,5,54.45,2,56.45,0,9.56,0,38,2,67.5,0,1
1698,DA,1,6,8.66,4.5,13.16,22.67,1.73,1,52,2,67.5,0,1
1698,SR2,0,6,13.66,4.5,18.16,11.34,1.73,1,52,2,67.5,0,1
1698,SR3+,0,6,15.66,4.5,20.16,6.48,1.73,1,52,2,67.5,0,1
1698,Transit,0,6,3.38,23.2,26.58,60,1.73,1,52,2,67.5,0,1
1698,Bike,0,6,13,4.5,17.5,0,1.73,1,52,2,67.5,0,1
1698,Walk,0,6,0,0,39.1,0,1.73,1,52,2,67.5,0,1
1699,DA,0,4,50.3,6.5,56.8,1485.88,26.84,0,38,1,87.5,1,1
1699,SR2,0,4,55.3,6.5,61.8,742.94,26.84,0,38,1,87.5,1,1
1699,SR3+,1,4,57.3,6.5,63.8,424.54,26.84,0,38,1,87.5,1,1
1699,Transit,0,4,62.84,30.94,93.78,287,26.84,0,38,1,87.5,1,1
1700,DA,1,3,59.72,2,61.72,440.19,50.38,0,36,2,55,0,1
1700,SR2,0,3,63.32,2,65.32,220.09,50.38,0,36,2,55,0,1
1700,SR3+,0,3,65.32,2,67.32,125.77,50.38,0,36,2,55,0,1
1701,DA,1,3,86.9,2,88.9,609.57,63.33,0,38,2,42.5,0,1
1701,SR2,0,3,92,2,94,304.79,63.33,0,38,2,42.5,0,1
1701,SR3+,0,3,94,2,96,174.16,63.33,0,38,2,42.5,0,1
1702,DA,1,5,15.64,2,17.64,92.17,9.92,0,40,2,42.5,0,1
1702,SR2,0,5,20.64,2,22.64,46.09,9.92,0,40,2,42.5,0,1
1702,SR3+,0,5,22.64,2,24.64,26.33,9.92,0,40,2,42.5,0,1
1702,Transit,0,5,44.2,27.2,71.4,130.94,9.92,0,40,2,42.5,0,1
1702,Bike,0,5,52.85,2,54.85,0,9.92,0,40,2,42.5,0,1
1703,DA,1,3,31.4,2,33.4,222.45,24.98,0,50,3,112.5,0,1
1703,SR2,0,3,36.4,2,38.4,111.22,24.98,0,50,3,112.5,0,1
1703,SR3+,0,3,38.4,2,40.4,63.56,24.98,0,50,3,112.5,0,1
1704,DA,1,4,12.4,2,14.4,57.99,6.2,1,55,3,112.5,0,1
1704,SR2,0,4,17.4,2,19.4,28.99,6.2,1,55,3,112.5,0,1
1704,SR3+,0,4,19.4,2,21.4,16.57,6.2,1,55,3,112.5,0,1
1704,Transit,0,4,25.3,50.5,75.8,165,6.2,1,55,3,112.5,0,1
1705,DA,1,5,6.2,2,8.2,22.5,2,0,59,3,42.5,0,3
1705,SR2,0,5,11.2,2,13.2,11.25,2,0,59,3,42.5,0,3
1705,SR3+,0,5,13.2,2,15.2,6.43,2,0,59,3,42.5,0,3
1705,Transit,0,5,34.46,27.7,62.16,170.61,2,0,59,3,42.5,0,3
1705,Walk,0,5,0,0,42,0,2,0,59,3,42.5,0,3
1706,DA,0,6,4.7,7,11.7,15,1.32,1,49,1,32.5,0,1
1706,SR2,0,6,9.7,7,16.7,7.5,1.32,1,49,1,32.5,0,1
1706,SR3+,0,6,11.7,7,18.7,4.29,1.32,1,49,1,32.5,0,1
